continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,median_age,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
South America,Argentina,2021-03-23,2328586,0,7375.857,60082,0,142.0,51166.105,0.0,162.07,1320.184,0.0,3.12,3510329,2845982,664253,94,106510,94994.0,2087.0,75398.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-03-24,2328586,0,7375.857,60082,0,142.0,51166.105,0.0,162.07,1320.184,0.0,3.12,3547798,2882209,665495,94,37469,80400.0,1767.0,63231.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-03-25,2328586,0,7375.857,60082,0,142.0,51166.105,0.0,162.07,1320.184,0.0,3.12,3651017,2970010,680911,96,103219,75290.0,1654.0,62122.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-03-26,2328586,0,7375.857,60082,0,142.0,51166.105,0.0,162.07,1320.184,0.0,3.12,3744611,3053211,691304,96,93594,70629.0,1552.0,61132.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-03-27,2328586,0,7375.857,60082,0,142.0,51166.105,0.0,162.07,1320.184,0.0,3.12,3799720,3105170,694453,96,55109,71231.0,1565.0,63111.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-03-28,2400067,71481,10211.571,61341,1259,179.857,52736.759,1570.655,224.379,1347.848,27.664,3.952,3820555,3125945,694512,97,20835,71402.0,1569.0,63463.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-03-29,2400067,0,10211.571,61341,0,179.857,52736.759,0.0,224.379,1347.848,0.0,3.952,3940780,3241384,699295,100,120225,76709.0,1686.0,69912.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-03-30,2400067,0,10211.571,61341,0,179.857,52736.759,0.0,224.379,1347.848,0.0,3.952,4103855,3399141,704610,103,163075,84789.0,1863.0,79023.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-03-31,2400067,0,10211.571,61341,0,179.857,52736.759,0.0,224.379,1347.848,0.0,3.952,4278854,3569267,709482,104,174999,104437.0,2295.0,98151.0,31.9,18933.907,5.0,76.67,0.845,45510324,55866.598,13.37,23.07,1233.8905
South America,Argentina,2021-04-01,2400067,0,10211.571,61341,0,179.857,52736.759,0.0,224.379,1347.848,0.0,3.952,4396022,3684323,711594,104,117168,106429.0,2339.0,102045.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-02,2400067,0,10211.571,61341,0,179.857,52736.759,0.0,224.379,1347.848,0.0,3.952,4464192,3751476,712611,104,68170,102797.0,2259.0,99752.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-03,2400067,0,10211.571,61341,0,179.857,52736.759,0.0,224.379,1347.848,0.0,3.952,4538674,3825422,713147,104,74482,105565.0,2320.0,102893.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-04,2494044,93977,13425.286,62995,1654,236.286,54801.719,2064.96,294.994,1384.191,36.343,5.192,4587172,3873819,713245,106,48498,109517.0,2406.0,106839.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-05,2494044,0,13425.286,62995,0,236.286,54801.719,0.0,294.994,1384.191,0.0,5.192,4753211,4030236,722866,107,166039,116062.0,2550.0,112693.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-06,2494044,0,13425.286,62995,0,236.286,54801.719,0.0,294.994,1384.191,0.0,5.192,4947260,4216172,730979,107,194049,120486.0,2647.0,116719.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-07,2494044,0,13425.286,62995,0,236.286,54801.719,0.0,294.994,1384.191,0.0,5.192,5185737,4448091,737535,109,238477,129555.0,2847.0,125546.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-08,2494044,0,13425.286,62995,0,236.286,54801.719,0.0,294.994,1384.191,0.0,5.192,5421744,4679183,742448,111,236007,146532.0,3220.0,142123.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-09,2494044,0,13425.286,62995,0,236.286,54801.719,0.0,294.994,1384.191,0.0,5.192,5662187,4907451,754620,114,240443,171142.0,3761.0,165139.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-10,2494044,0,13425.286,62995,0,236.286,54801.719,0.0,294.994,1384.191,0.0,5.192,5755145,4995058,759970,115,92958,173782.0,3819.0,167091.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-11,2647413,153369,21909.857,65614,2619,374.143,58171.702,3369.983,481.426,1441.739,57.547,8.221,5803464,5041855,761492,115,48319,173756.0,3818.0,166862.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-12,2647413,0,21909.857,65614,0,374.143,58171.702,0.0,481.426,1441.739,0.0,8.221,5985314,5215073,770124,115,181850,176015.0,3868.0,169262.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-13,2647413,0,21909.857,65614,0,374.143,58171.702,0.0,481.426,1441.739,0.0,8.221,6171430,5376574,794738,116,186116,174881.0,3843.0,165772.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-14,2647413,0,21909.857,65614,0,374.143,58171.702,0.0,481.426,1441.739,0.0,8.221,6343155,5533390,809647,116,171725,165345.0,3633.0,155043.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-15,2647413,0,21909.857,65614,0,374.143,58171.702,0.0,481.426,1441.739,0.0,8.221,6494294,5663392,830782,118,151139,153221.0,3367.0,140601.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-16,2647413,0,21909.857,65614,0,374.143,58171.702,0.0,481.426,1441.739,0.0,8.221,6618044,5778954,838969,119,123750,136551.0,3000.0,124500.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-17,2647413,0,21909.857,65614,0,374.143,58171.702,0.0,481.426,1441.739,0.0,8.221,6663774,5819269,844384,119,45730,129804.0,2852.0,117744.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-18,2811936,164523,23503.286,68907,3293,470.429,61786.772,3615.07,516.439,1514.096,72.357,10.337,6683681,5839042,844518,119,19907,125745.0,2763.0,113884.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-19,2811936,0,23503.286,68907,0,470.429,61786.772,0.0,516.439,1514.096,0.0,10.337,6774192,5915158,858912,120,90511,112697.0,2476.0,100012.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-20,2811936,0,23503.286,68907,0,470.429,61786.772,0.0,516.439,1514.096,0.0,10.337,6896957,6022190,874642,123,122765,103647.0,2277.0,92231.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-21,2811936,0,23503.286,68907,0,470.429,61786.772,0.0,516.439,1514.096,0.0,10.337,7070971,6181435,889412,123,174014,103974.0,2285.0,92578.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-22,2811936,0,23503.286,68907,0,470.429,61786.772,0.0,516.439,1514.096,0.0,10.337,7249215,6345911,903178,126,178244,107846.0,2370.0,97503.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-23,2811936,0,23503.286,68907,0,470.429,61786.772,0.0,516.439,1514.096,0.0,10.337,7443821,6528067,915625,129,194606,117968.0,2592.0,107016.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-24,2811936,0,23503.286,68907,0,470.429,61786.772,0.0,516.439,1514.096,0.0,10.337,7536080,6618891,917060,129,92259,124615.0,2738.0,114232.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-25,2977690,165754,23679.143,72377,3470,495.714,65428.89,3642.119,520.303,1590.342,76.246,10.892,7585403,6668023,917251,129,49323,128817.0,2831.0,118426.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-26,2977690,0,23679.143,72377,0,495.714,65428.89,0.0,520.303,1590.342,0.0,10.892,7757568,6834167,923268,133,172165,140482.0,3087.0,131287.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-27,2977690,0,23679.143,72377,0,495.714,65428.89,0.0,520.303,1590.342,0.0,10.892,7911351,6982772,928443,136,153783,144913.0,3184.0,137226.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-28,2977690,0,23679.143,72377,0,495.714,65428.89,0.0,520.303,1590.342,0.0,10.892,8070411,7118444,951830,137,159060,142777.0,3137.0,133858.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-29,2977690,0,23679.143,72377,0,495.714,65428.89,0.0,520.303,1590.342,0.0,10.892,8226761,7241056,985567,138,156350,139649.0,3069.0,127878.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-04-30,2977690,0,23679.143,72377,0,495.714,65428.89,0.0,520.303,1590.342,0.0,10.892,8341756,7323138,1018475,143,114995,128276.0,2819.0,113582.0,31.9,18933.907,5.0,76.67,0.845,45510324,69923.4,15.75,54.07,1544.3542
South America,Argentina,2021-05-01,2977690,0,23679.143,72377,0,495.714,65428.89,0.0,520.303,1590.342,0.0,10.892,8362069,7339949,1021977,143,20313,117998.0,2593.0,103008.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-02,3119183,141493,20213.286,75492,3115,445.0,68537.921,3109.031,444.147,1658.788,68.446,9.778,8402250,7366074,1036033,143,40181,116692.0,2564.0,99722.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-03,3119183,0,20213.286,75492,0,445.0,68537.921,0.0,444.147,1658.788,0.0,9.778,8577022,7463767,1113109,146,174772,117065.0,2572.0,89943.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-04,3119183,0,20213.286,75492,0,445.0,68537.921,0.0,444.147,1658.788,0.0,9.778,8809126,7600632,1208347,147,232104,128254.0,2818.0,88266.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-05,3119183,0,20213.286,75492,0,445.0,68537.921,0.0,444.147,1658.788,0.0,9.778,9054204,7765564,1288487,153,245078,140542.0,3088.0,92446.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-06,3119183,0,20213.286,75492,0,445.0,68537.921,0.0,444.147,1658.788,0.0,9.778,9257106,7903846,1353104,156,202902,147192.0,3234.0,94684.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-07,3119183,0,20213.286,75492,0,445.0,68537.921,0.0,444.147,1658.788,0.0,9.778,9462541,8013179,1449204,159,205435,160112.0,3518.0,98577.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-08,3119183,0,20213.286,75492,0,445.0,68537.921,0.0,444.147,1658.788,0.0,9.778,9536833,8045627,1491048,159,74292,167823.0,3688.0,100811.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-09,3263891,144708,20672.571,78681,3189,455.571,71717.595,3179.674,454.239,1728.86,70.072,10.01,9555531,8061224,1494147,161,18698,164754.0,3620.0,99307.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-10,3263891,0,20672.571,78681,0,455.571,71717.595,0.0,454.239,1728.86,0.0,10.01,9697261,8138661,1558439,162,141730,160034.0,3516.0,96413.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-11,3263891,0,20672.571,78681,0,455.571,71717.595,0.0,454.239,1728.86,0.0,10.01,9837772,8214679,1622929,164,140511,146949.0,3229.0,87721.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-12,3263891,0,20672.571,78681,0,455.571,71717.595,0.0,454.239,1728.86,0.0,10.01,10035453,8267133,1768153,167,197681,140178.0,3080.0,71653.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-13,3263891,0,20672.571,78681,0,455.571,71717.595,0.0,454.239,1728.86,0.0,10.01,10227652,8304816,1922666,170,192199,138649.0,3047.0,57281.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-14,3263891,0,20672.571,78681,0,455.571,71717.595,0.0,454.239,1728.86,0.0,10.01,10424234,8345262,2078799,173,196582,137385.0,3019.0,47440.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-15,3263891,0,20672.571,78681,0,455.571,71717.595,0.0,454.239,1728.86,0.0,10.01,10519353,8389917,2129261,175,95119,140360.0,3084.0,49184.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-16,3429880,165989,23712.714,82322,3641,520.143,75364.878,3647.282,521.04,1808.864,80.004,11.429,10586961,8414241,2172544,176,67608,147347.0,3238.0,50431.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-17,3429880,0,23712.714,82322,0,520.143,75364.878,0.0,521.04,1808.864,0.0,11.429,10773962,8504352,2269430,180,187001,153814.0,3380.0,52242.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-18,3429880,0,23712.714,82322,0,520.143,75364.878,0.0,521.04,1808.864,0.0,11.429,10972271,8658618,2313471,182,198309,162071.0,3561.0,63420.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-19,3429880,0,23712.714,82322,0,520.143,75364.878,0.0,521.04,1808.864,0.0,11.429,11140062,8789963,2349913,186,167791,157801.0,3467.0,74690.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-20,3429880,0,23712.714,82322,0,520.143,75364.878,0.0,521.04,1808.864,0.0,11.429,11322726,8930459,2392076,191,182664,156439.0,3437.0,89378.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-21,3429880,0,23712.714,82322,0,520.143,75364.878,0.0,521.04,1808.864,0.0,11.429,11500052,9022031,2477826,195,177326,153688.0,3377.0,96681.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-22,3429880,0,23712.714,82322,0,520.143,75364.878,0.0,521.04,1808.864,0.0,11.429,11600521,9078949,2521375,197,100469,154453.0,3394.0,98433.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-23,3664540,234660,33522.857,86838,4516,645.143,80521.07,5156.193,736.599,1908.095,99.23,14.176,11645799,9101327,2544273,199,45278,151263.0,3324.0,98155.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-24,3664540,0,33522.857,86838,0,645.143,80521.07,0.0,736.599,1908.095,0.0,14.176,11734197,9169762,2564235,200,88398,137176.0,3014.0,95059.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-25,3664540,0,33522.857,86838,0,645.143,80521.07,0.0,736.599,1908.095,0.0,14.176,11797637,9206692,2590743,202,63440,117909.0,2591.0,78296.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-26,3664540,0,33522.857,86838,0,645.143,80521.07,0.0,736.599,1908.095,0.0,14.176,11950805,9295585,2655015,205,153168,115820.0,2545.0,72232.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-27,3664540,0,33522.857,86838,0,645.143,80521.07,0.0,736.599,1908.095,0.0,14.176,12120286,9383485,2736590,211,169481,113937.0,2504.0,64718.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-28,3664540,0,33522.857,86838,0,645.143,80521.07,0.0,736.599,1908.095,0.0,14.176,12366464,9508148,2858100,216,246178,123773.0,2720.0,69445.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-29,3664540,0,33522.857,86838,0,645.143,80521.07,0.0,736.599,1908.095,0.0,14.176,12594004,9674364,2919421,219,227540,141926.0,3119.0,85059.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-30,3872872,208332,29761.714,91177,4339,619.857,85098.757,4577.687,653.955,2003.436,95.341,13.62,12722903,9786652,2936031,220,128899,153872.0,3381.0,97904.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-05-31,3872872,0,29761.714,91177,0,619.857,85098.757,0.0,653.955,2003.436,0.0,13.62,13022025,10023476,2998325,224,299122,183975.0,4042.0,121959.0,31.9,18933.907,5.0,76.67,0.845,45510324,92106.2,19.46,75.38,2034.2919
South America,Argentina,2021-06-01,3872872,0,29761.714,91177,0,619.857,85098.757,0.0,653.955,2003.436,0.0,13.62,13337024,10286532,3050256,236,314999,219912.0,4832.0,154263.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-02,3872872,0,29761.714,91177,0,619.857,85098.757,0.0,653.955,2003.436,0.0,13.62,13646482,10544669,3101570,243,309458,242240.0,5323.0,178441.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-03,3872872,0,29761.714,91177,0,619.857,85098.757,0.0,653.955,2003.436,0.0,13.62,13996235,10858975,3137010,250,349753,267993.0,5889.0,210784.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-04,3872872,0,29761.714,91177,0,619.857,85098.757,0.0,653.955,2003.436,0.0,13.62,14404542,11222630,3181645,267,408307,291154.0,6398.0,244926.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-05,3872872,0,29761.714,91177,0,619.857,85098.757,0.0,653.955,2003.436,0.0,13.62,14731430,11529383,3201750,297,326888,305347.0,6709.0,265003.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-06,4068077,195205,27886.429,95155,3978,568.286,89388.003,4289.247,612.75,2090.844,87.409,12.487,14948846,11734059,3214488,299,217416,317992.0,6987.0,278201.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-07,4068077,0,27886.429,95155,0,568.286,89388.003,0.0,612.75,2090.844,0.0,12.487,15302150,12039618,3262227,305,353304,325732.0,7157.0,288020.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-08,4068077,0,27886.429,95155,0,568.286,89388.003,0.0,612.75,2090.844,0.0,12.487,15672164,12374466,3297384,314,370014,333591.0,7330.0,298276.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-09,4068077,0,27886.429,95155,0,568.286,89388.003,0.0,612.75,2090.844,0.0,12.487,16044607,12723984,3320308,317,372443,342589.0,7528.0,311331.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-10,4068077,0,27886.429,95155,0,568.286,89388.003,0.0,612.75,2090.844,0.0,12.487,16379763,13040703,3338739,323,335156,340504.0,7482.0,311675.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-11,4068077,0,27886.429,95155,0,568.286,89388.003,0.0,612.75,2090.844,0.0,12.487,16746645,13361285,3385033,329,366882,334586.0,7352.0,305522.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-12,4068077,0,27886.429,95155,0,568.286,89388.003,0.0,612.75,2090.844,0.0,12.487,16931814,13466385,3465095,336,185169,314341.0,6907.0,276715.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-13,4230846,162769,23252.714,98472,3317,473.857,92964.533,3576.529,510.933,2163.729,72.885,10.412,17014516,13505382,3508795,341,82702,295096.0,6484.0,253046.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-14,4230846,0,23252.714,98472,0,473.857,92964.533,0.0,510.933,2163.729,0.0,10.412,17252640,13659663,3592632,347,238124,278641.0,6123.0,231435.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-15,4230846,0,23252.714,98472,0,473.857,92964.533,0.0,510.933,2163.729,0.0,10.412,17510564,13833234,3676975,357,257924,262629.0,5771.0,208395.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-16,4230846,0,23252.714,98472,0,473.857,92964.533,0.0,510.933,2163.729,0.0,10.412,17797784,14046858,3750558,370,287220,250454.0,5503.0,188982.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-17,4230846,0,23252.714,98472,0,473.857,92964.533,0.0,510.933,2163.729,0.0,10.412,18112258,14296138,3815748,374,314474,247499.0,5438.0,179348.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-18,4230846,0,23252.714,98472,0,473.857,92964.533,0.0,510.933,2163.729,0.0,10.412,18511674,14650228,3861063,384,399416,252147.0,5540.0,184135.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-19,4230846,0,23252.714,98472,0,473.857,92964.533,0.0,510.933,2163.729,0.0,10.412,18744316,14862188,3881741,388,232642,258929.0,5689.0,199400.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-20,4368482,137636,19662.286,101166,2694,384.857,95988.813,3024.281,432.04,2222.924,59.195,8.456,18843541,14957228,3885925,389,99225,261289.0,5741.0,207407.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-21,4368482,0,19662.286,101166,0,384.857,95988.813,0.0,432.04,2222.924,0.0,8.456,19013300,15103167,3909745,389,169759,251523.0,5527.0,206215.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-22,4368482,0,19662.286,101166,0,384.857,95988.813,0.0,432.04,2222.924,0.0,8.456,19301303,15352933,3947979,392,288003,255820.0,5621.0,217100.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-23,4368482,0,19662.286,101166,0,384.857,95988.813,0.0,432.04,2222.924,0.0,8.456,19564555,15586965,3977197,394,263252,252396.0,5546.0,220015.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-24,4368482,0,19662.286,101166,0,384.857,95988.813,0.0,432.04,2222.924,0.0,8.456,19869158,15857516,4011247,396,304603,250986.0,5515.0,223054.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-25,4368482,0,19662.286,101166,0,384.857,95988.813,0.0,432.04,2222.924,0.0,8.456,20246060,16163853,4081807,401,376902,247769.0,5444.0,216232.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-26,4368482,0,19662.286,101166,0,384.857,95988.813,0.0,432.04,2222.924,0.0,8.456,20562442,16402386,4159654,403,316382,259732.0,5707.0,220028.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-27,4501629,133147,19021.0,103698,2532,361.714,98914.457,2925.644,417.949,2278.56,55.636,7.948,20738732,16557598,4180732,403,176290,270742.0,5949.0,228624.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-28,4501629,0,19021.0,103698,0,361.714,98914.457,0.0,417.949,2278.56,0.0,7.948,21111909,16878686,4232795,429,373177,299801.0,6588.0,253646.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
South America,Argentina,2021-06-29,4501629,0,19021.0,103698,0,361.714,98914.457,0.0,417.949,2278.56,0.0,7.948,21486465,17205319,4280717,430,374556,312166.0,6859.0,264627.0,31.9,18933.907,5.0,76.67,0.845,45510324,0.0,0.0,0.0,0.0
